datetime,lat_requested,lon_requested,lat_actual,lon_actual,temperature_2m_K,wind_u_100m_ms,wind_v_100m_ms,temperature_2m_C,wind_speed_100m_ms,wind_direction_100m_deg
2025-08-07 13:00:00,50.0,10.0,50.0,10.0,297.59,1.5021667,1.8277283,24.440002,2.3658183,219.41599
2025-08-07 14:00:00,50.0,10.0,50.0,10.0,300.2868,1.9084625,1.6582642,27.13681,2.5282543,229.0126
2025-08-07 15:00:00,50.0,10.0,50.0,10.0,298.26135,2.0900574,2.10701,25.111359,2.967799,224.76857
2025-08-07 16:00:00,50.0,10.0,50.0,10.0,298.2171,2.4366455,2.2268982,25.067108,3.300957,227.5752
2025-08-07 13:00:00,50.0,10.25,50.0,10.25,297.5685,1.537323,1.9273376,24.418518,2.4653585,218.57729
2025-08-07 14:00:00,50.0,10.25,50.0,10.25,300.29657,1.9983063,1.6104126,27.146576,2.5664482,231.13504
2025-08-07 15:00:00,50.0,10.25,50.0,10.25,298.18713,2.2365417,1.8960724,25.03714,2.9320998,229.70973
2025-08-07 16:00:00,50.0,10.25,50.0,10.25,298.1839,2.522583,2.0188904,25.033905,3.2309973,231.32878
2025-08-07 13:00:00,50.0,10.5,50.0,10.5,297.8185,1.4631042,1.9380798,24.668518,2.4283385,217.05005
2025-08-07 14:00:00,50.0,10.5,50.0,10.5,300.6911,1.9885406,1.5215454,27.541107,2.503876,232.57834
2025-08-07 15:00:00,50.0,10.5,50.0,10.5,298.51917,2.1955261,1.6890411,25.369171,2.7700531,232.42854
2025-08-07 16:00:00,50.0,10.5,50.0,10.5,298.5296,2.4385986,1.8665466,25.379608,3.070954,232.56891
2025-08-07 13:00:00,50.0,10.75,50.0,10.75,297.83218,1.3439636,2.009369,24.68219,2.4173956,213.77652
2025-08-07 14:00:00,50.0,10.75,50.0,10.75,300.7614,1.9377594,1.5508423,27.61142,2.4819393,231.32875
2025-08-07 15:00:00,50.0,10.75,50.0,10.75,298.54456,2.1720886,1.5542755,25.394562,2.6709065,234.41373
2025-08-07 16:00:00,50.0,10.75,50.0,10.75,298.51202,2.4464111,1.7112732,25.36203,2.985529,235.02707
2025-08-07 13:00:00,50.0,11.0,50.0,11.0,297.59195,1.1759949,2.0923767,24.441956,2.4002092,209.33763
2025-08-07 14:00:00,50.0,11.0,50.0,11.0,300.59344,1.8635406,1.6709595,27.44345,2.5029762,228.11873
2025-08-07 15:00:00,50.0,11.0,50.0,11.0,298.3297,2.1759949,1.5445099,25.179718,2.6684198,234.63306
2025-08-07 16:00:00,50.0,11.0,50.0,11.0,298.20734,2.5596924,1.6663513,25.057343,3.0543005,236.936
2025-08-07 13:00:00,50.25,10.0,50.25,10.0,296.89468,1.615448,2.5552673,23.74469,3.0230885,212.30121
2025-08-07 14:00:00,50.25,10.0,50.25,10.0,299.404,1.8811188,2.4551392,26.253998,3.0929463,217.4592
2025-08-07 15:00:00,50.25,10.0,50.25,10.0,297.37073,2.068573,2.850174,24.220734,3.521716,215.97105
2025-08-07 16:00:00,50.25,10.0,50.25,10.0,297.26202,2.5792236,2.8626404,24.11203,3.8531942,222.01869
2025-08-07 13:00:00,50.25,10.25,50.25,10.25,297.09976,1.5256042,2.5884705,23.949768,3.0046043,210.51443
2025-08-07 14:00:00,50.25,10.25,50.25,10.25,299.8493,1.83815,2.3701782,26.69931,2.9994233,217.79474
2025-08-07 15:00:00,50.25,10.25,50.25,10.25,297.6676,1.927948,2.6841583,24.517609,3.304798,215.68852
2025-08-07 16:00:00,50.25,10.25,50.25,10.25,297.59015,2.381958,2.8050232,24.440155,3.6799293,220.33711
2025-08-07 13:00:00,50.25,10.5,50.25,10.5,297.3478,1.4513855,2.598236,24.197815,2.97613,209.18791
2025-08-07 14:00:00,50.25,10.5,50.25,10.5,300.24188,1.8283844,2.2822876,27.091888,2.9243505,218.69888
2025-08-07 15:00:00,50.25,10.5,50.25,10.5,297.99768,1.8849792,2.4781036,24.847687,3.113542,217.25858
2025-08-07 16:00:00,50.25,10.5,50.25,10.5,297.93195,2.2999268,2.6526794,24.781952,3.5108933,220.92595
