datetime,lat_requested,lon_requested,lat_actual,lon_actual,temperature_2m_K,wind_u_100m_ms,wind_v_100m_ms,temperature_2m_C,wind_speed_100m_ms,wind_direction_100m_deg
2025-08-07 10:00:00,-18.5,-117.0,-18.5,-117.0,294.96344,-3.8546448,2.4056091,21.813446,4.5437036,121.96749
2025-08-07 11:00:00,-18.5,-117.0,-18.5,-117.0,295.06702,-3.9023285,2.485382,21.917023,4.6265855,122.49294
2025-08-07 12:00:00,-18.5,-117.0,-18.5,-117.0,295.1659,-4.1204987,2.6017914,22.0159,4.8731747,122.269394
2025-08-07 13:00:00,-18.5,-117.0,-18.5,-117.0,295.20325,-4.3611145,2.801361,22.053253,5.1833334,122.71466
2025-08-07 14:00:00,-18.5,-117.0,-18.5,-117.0,295.20673,-4.677475,2.9795532,22.056732,5.545855,122.497154
2025-08-07 15:00:00,-18.5,-117.0,-18.5,-117.0,295.23596,-4.9685364,3.2525177,22.085968,5.938453,123.20968
2025-08-07 16:00:00,-18.5,-117.0,-18.5,-117.0,295.27765,-5.35437,3.3118591,22.127655,6.295847,121.73819
2025-08-07 10:00:00,-18.5,-116.75,-18.5,-116.75,295.04156,-3.6651917,2.591156,21.891571,4.488621,125.25891
2025-08-07 11:00:00,-18.5,-116.75,-18.5,-116.75,295.10803,-3.8105316,2.7763977,21.958038,4.7147145,126.077515
2025-08-07 12:00:00,-18.5,-116.75,-18.5,-116.75,295.08386,-4.1478424,2.9767914,21.933868,5.105476,125.665955
2025-08-07 13:00:00,-18.5,-116.75,-18.5,-116.75,295.04895,-4.4372864,3.214447,21.898956,5.47925,125.92023
2025-08-07 14:00:00,-18.5,-116.75,-18.5,-116.75,295.05634,-4.7204437,3.2647095,21.906342,5.739418,124.66815
2025-08-07 15:00:00,-18.5,-116.75,-18.5,-116.75,295.09924,-5.0681458,3.5103302,21.94925,6.1651053,124.70749
2025-08-07 16:00:00,-18.5,-116.75,-18.5,-116.75,295.16632,-5.5438232,3.5433044,22.016327,6.5794363,122.58446
2025-08-07 10:00:00,-18.5,-116.5,-18.5,-116.5,295.07672,-3.6612854,2.8528748,21.926727,4.6415415,127.925735
2025-08-07 11:00:00,-18.5,-116.5,-18.5,-116.5,294.99866,-3.8222504,3.2236633,21.848663,5.00016,130.14409
2025-08-07 12:00:00,-18.5,-116.5,-18.5,-116.5,294.90027,-4.1634674,3.4357758,21.750275,5.3980565,129.53012
2025-08-07 13:00:00,-18.5,-116.5,-18.5,-116.5,294.87122,-4.462677,3.5464783,21.721222,5.7002625,128.47408
2025-08-07 14:00:00,-18.5,-116.5,-18.5,-116.5,294.91962,-4.8298187,3.5723267,21.769623,6.0073843,126.488106
2025-08-07 15:00:00,-18.5,-116.5,-18.5,-116.5,294.99573,-5.3122864,3.727127,21.845734,6.489365,125.053696
