datetime,lat_requested,lon_requested,lat_actual,lon_actual,temperature_2m_K,wind_u_100m_ms,wind_v_100m_ms,temperature_2m_C,wind_speed_100m_ms,wind_direction_100m_deg
2024-07-15 06:00:00,45.0,5.0,45.0,5.0,293.1856,0.79489136,2.8574524,20.035614,2.9659545,195.54561
2024-07-15 07:00:00,45.0,5.0,45.0,5.0,295.18506,1.003006,2.8491669,22.035065,3.0205586,199.39384
2024-07-15 08:00:00,45.0,5.0,45.0,5.0,296.8947,1.6200562,3.80896,23.74472,4.1391735,203.0414
2024-07-15 06:00:00,45.0,5.25,45.0,5.25,291.96295,-0.24905396,2.1474915,18.812958,2.1618853,173.3847
2024-07-15 07:00:00,45.0,5.25,45.0,5.25,294.5913,0.25691223,2.2671356,21.441315,2.2816458,186.4652
2024-07-15 08:00:00,45.0,5.25,45.0,5.25,296.5666,1.156189,2.8685303,23.416595,3.092772,201.95238
2024-07-15 06:00:00,45.0,5.5,45.0,5.5,290.48834,-0.9980774,1.6992493,17.338348,1.9706868,149.57156
2024-07-15 07:00:00,45.0,5.5,45.0,5.5,293.56006,-0.5370331,2.0806122,20.410065,2.1488023,165.5271
2024-07-15 08:00:00,45.0,5.5,45.0,5.5,295.85565,0.32122803,2.5716553,22.705658,2.5916402,187.12
2024-07-15 06:00:00,45.25,5.0,45.25,5.0,292.9942,0.6425476,3.532257,19.844208,3.5902238,190.30986
2024-07-15 07:00:00,45.25,5.0,45.25,5.0,294.72412,0.70417786,3.3237762,21.574127,3.3975513,191.96185
2024-07-15 08:00:00,45.25,5.0,45.25,5.0,296.23456,0.9725952,4.1917725,23.084564,4.303127,193.0629
2024-07-15 06:00:00,45.25,5.25,45.25,5.25,292.91412,-0.045928955,2.4355774,19.76413,2.4360104,178.91968
2024-07-15 07:00:00,45.25,5.25,45.25,5.25,294.84717,0.37019348,2.4272919,21.697174,2.4553592,188.67152
2024-07-15 08:00:00,45.25,5.25,45.25,5.25,296.6408,1.1835327,3.2161865,23.490814,3.4270403,200.20325
2024-07-15 06:00:00,45.25,5.5,45.25,5.5,291.76764,-0.5342102,1.2119446,18.617645,1.3244585,156.2127
2024-07-15 07:00:00,45.25,5.5,45.25,5.5,294.2495,0.07624817,1.4321747,21.099518,1.434203,183.04752
2024-07-15 08:00:00,45.25,5.5,45.25,5.5,296.4084,1.024353,1.5950928,23.258392,1.8956846,212.70819
2024-07-15 06:00:00,45.5,5.0,45.5,5.0,293.2188,0.023406982,4.1767883,20.068817,4.1768537,180.32109
2024-07-15 07:00:00,45.5,5.0,45.5,5.0,294.69678,0.08699036,3.7788544,21.546783,3.7798555,181.31873
2024-07-15 08:00:00,45.5,5.0,45.5,5.0,296.11346,0.09857178,4.5355225,22.96347,4.5365934,181.24503
2024-07-15 06:00:00,45.5,5.25,45.5,5.25,293.39264,-0.5625305,3.1513977,20.242645,3.2012105,169.87918
2024-07-15 07:00:00,45.5,5.25,45.5,5.25,294.94482,-0.16007996,2.9233856,21.79483,2.9277651,176.8657
2024-07-15 08:00:00,45.5,5.25,45.5,5.25,296.61346,0.4520874,3.6937256,23.46347,3.721289,186.97792
2024-07-15 06:00:00,45.5,5.5,45.5,5.5,292.5157,-0.9717102,1.7588196,19.365692,2.0093946,151.08029
2024-07-15 07:00:00,45.5,5.5,45.5,5.5,294.4839,-0.35343933,1.7319794,21.333893,1.7676742,168.4662
2024-07-15 08:00:00,45.5,5.5,45.5,5.5,296.4494,0.4315796,1.8704834,23.299408,1.9196273,192.99257
