datetime,lat_requested,lon_requested,lat_actual,lon_actual,temperature_2m_K,wind_u_100m_ms,wind_v_100m_ms,temperature_2m_C,wind_speed_100m_ms,wind_direction_100m_deg
2025-08-06 00:00:00,-19.25,-162.25,-19.25,-162.25,296.2529,-6.221344,0.86450195,23.102905,6.2811213,97.91101
2025-08-06 01:00:00,-19.25,-162.25,-19.25,-162.25,296.44772,-6.3303986,0.666687,23.29773,6.365408,96.011955
2025-08-06 02:00:00,-19.25,-162.25,-19.25,-162.25,296.5986,-6.3731384,1.3275452,23.448608,6.5099363,101.76663
2025-08-06 03:00:00,-19.25,-162.25,-19.25,-162.25,296.702,-6.216675,1.5402222,23.552002,6.4046335,103.91521
2025-08-06 04:00:00,-19.25,-162.25,-19.25,-162.25,296.7489,-6.318756,2.2973633,23.598907,6.7234335,109.98018
2025-08-06 11:00:00,-19.25,-162.25,-19.25,-162.25,296.43973,-11.560486,0.5606537,23.289734,11.574073,92.77652
2025-08-06 12:00:00,-19.25,-162.25,-19.25,-162.25,296.6079,-12.130554,-0.4481659,23.457916,12.13883,87.884155
2025-08-06 13:00:00,-19.25,-162.25,-19.25,-162.25,296.8459,-11.7691345,-0.80451965,23.695892,11.7966,86.08943
2025-08-06 14:00:00,-19.25,-162.25,-19.25,-162.25,297.11722,-10.199478,0.045440674,23.967224,10.199579,90.255264
2025-08-06 15:00:00,-19.25,-162.25,-19.25,-162.25,297.0651,-8.928192,2.0238037,23.9151,9.154693,102.77173
2025-08-06 16:00:00,-19.25,-162.25,-19.25,-162.25,296.99475,-8.860062,3.9296875,23.844757,9.692427,113.91864
2025-08-06 17:00:00,-19.25,-162.25,-19.25,-162.25,297.07227,-9.68808,4.715149,23.922272,10.774577,115.951996
2025-08-06 18:00:00,-19.25,-162.25,-19.25,-162.25,297.2673,-11.036087,3.8739624,24.11731,11.696274,109.34244
2025-08-06 19:00:00,-19.25,-162.25,-19.25,-162.25,297.46735,-11.78508,2.8348236,24.317352,12.121235,103.52517
2025-08-06 20:00:00,-19.25,-162.25,-19.25,-162.25,297.80756,-12.092514,1.789032,24.657562,12.224137,98.41561
2025-08-06 21:00:00,-19.25,-162.25,-19.25,-162.25,297.7879,-12.167526,0.26112366,24.637909,12.170328,91.229416
2025-08-06 22:00:00,-19.25,-162.25,-19.25,-162.25,297.32782,-11.559845,1.0211945,24.177826,11.604863,95.04839
2025-08-06 23:00:00,-19.25,-162.25,-19.25,-162.25,297.2615,-11.247574,1.5537567,24.111511,11.354385,97.86514
2025-08-07 00:00:00,-19.25,-162.25,-19.25,-162.25,297.35635,-11.924774,1.233841,24.20636,11.988437,95.907295
2025-08-07 01:00:00,-19.25,-162.25,-19.25,-162.25,297.52127,-12.43605,0.2110138,24.371277,12.43784,90.97209
2025-08-07 02:00:00,-19.25,-162.25,-19.25,-162.25,297.75806,-12.026489,0.4322815,24.608063,12.034256,92.05856
2025-08-07 03:00:00,-19.25,-162.25,-19.25,-162.25,297.91608,-12.0612335,-0.04005432,24.766083,12.0613,89.80972
2025-08-07 04:00:00,-19.25,-162.25,-19.25,-162.25,298.07965,-11.926056,-0.51898193,24.929657,11.937343,87.50825
2025-08-07 11:00:00,-19.25,-162.25,-19.25,-162.25,298.24866,-11.4492035,-6.0673523,25.098663,12.957508,62.079247
2025-08-07 12:00:00,-19.25,-162.25,-19.25,-162.25,297.43933,-10.378311,-6.7595367,24.289337,12.385503,56.92324
2025-08-07 13:00:00,-19.25,-162.25,-19.25,-162.25,297.5138,-8.8767395,-6.707428,24.3638,11.125919,52.92463
