datetime,lat_requested,lon_requested,lat_actual,lon_actual,temperature_2m_K,wind_u_100m_ms,wind_v_100m_ms,temperature_2m_C,wind_speed_100m_ms,wind_direction_100m_deg
2025-08-08 00:00:00,-88.5,174.75,-88.5,174.75,217.61292,-4.7905426,11.060272,-55.53708,12.05317,156.58109
2025-08-08 01:00:00,-88.5,174.75,-88.5,174.75,219.3944,-4.3141785,11.013702,-53.7556,11.828515,158.60922
2025-08-08 02:00:00,-88.5,174.75,-88.5,174.75,219.16635,-4.167801,10.960251,-53.983643,11.72594,159.17993
2025-08-08 03:00:00,-88.5,174.75,-88.5,174.75,217.00314,-4.1807556,10.69136,-56.14685,11.479717,158.64249
2025-08-08 04:00:00,-88.5,174.75,-88.5,174.75,219.35764,-4.083084,10.4917145,-53.79236,11.258225,158.7354
2025-08-08 05:00:00,-88.5,174.75,-88.5,174.75,219.36884,-3.8114777,10.459671,-53.78116,11.132479,159.9784
2025-08-08 17:00:00,-88.5,174.75,-88.5,174.75,217.0094,-2.0429535,10.609207,-56.140594,10.804116,169.1003
2025-08-08 18:00:00,-88.5,174.75,-88.5,174.75,216.96196,-2.2387543,10.785645,-56.188034,11.015541,168.27374
2025-08-08 19:00:00,-88.5,174.75,-88.5,174.75,216.8588,-2.4524841,10.737701,-56.2912,11.0142145,167.13437
2025-08-08 20:00:00,-88.5,174.75,-88.5,174.75,216.59177,-2.8477478,10.421829,-56.558228,10.803897,164.7171
2025-08-08 21:00:00,-88.5,174.75,-88.5,174.75,216.68927,-3.2605438,10.049606,-56.460724,10.565309,162.02461
2025-08-08 22:00:00,-88.5,174.75,-88.5,174.75,216.71419,-3.848938,10.100891,-56.435806,10.809362,159.14069
2025-08-08 23:00:00,-88.5,174.75,-88.5,174.75,216.72899,-4.268463,10.096695,-56.421005,10.96189,157.08337
2025-08-09 00:00:00,-88.5,174.75,-88.5,174.75,216.51633,-4.255707,9.934509,-56.633667,10.80766,156.81087
2025-08-09 01:00:00,-88.5,174.75,-88.5,174.75,219.40286,-3.979599,10.114059,-53.74713,10.868828,158.52176
2025-08-09 02:00:00,-88.5,174.75,-88.5,174.75,219.4274,-3.616806,10.069916,-53.722595,10.699742,160.24326
