datetime,lat_requested,lon_requested,lat_actual,lon_actual,temperature_2m_K,wind_u_100m_ms,wind_v_100m_ms,temperature_2m_C,wind_speed_100m_ms,wind_direction_100m_deg
2025-08-07 10:00:00,-89.25,-18.5,-89.25,-18.5,225.85799,-5.4894104,-7.971344,-47.292007,9.678634,34.552963
2025-08-07 11:00:00,-89.25,-18.5,-89.25,-18.5,225.60803,-5.537094,-7.6806335,-47.54196,9.46845,35.788452
2025-08-07 12:00:00,-89.25,-18.5,-89.25,-18.5,223.07214,-5.6009674,-7.4743805,-50.07785,9.340086,36.846237
2025-08-07 13:00:00,-89.25,-18.5,-89.25,-18.5,222.50795,-5.726349,-7.396881,-50.642044,9.354407,37.745514
2025-08-07 14:00:00,-89.25,-18.5,-89.25,-18.5,222.19112,-5.6735687,-7.2040405,-50.958878,9.169929,38.22232
2025-08-07 10:00:00,-89.25,-18.25,-89.25,-18.25,225.8619,-5.4601135,-7.9928284,-47.2881,9.67978,34.338028
2025-08-07 11:00:00,-89.25,-18.25,-89.25,-18.25,225.60803,-5.5077972,-7.704071,-47.54196,9.470404,35.561752
2025-08-07 12:00:00,-89.25,-18.25,-89.25,-18.25,223.06824,-5.5736237,-7.495865,-50.081757,9.340945,36.63301
2025-08-07 13:00:00,-89.25,-18.25,-89.25,-18.25,222.5099,-5.7009583,-7.419342,-50.64009,9.356686,37.53836
2025-08-07 14:00:00,-89.25,-18.25,-89.25,-18.25,222.19112,-5.650131,-7.227478,-50.958878,9.173899,38.01677
2025-08-07 10:00:00,-89.25,-18.0,-89.25,-18.0,225.86385,-5.4308167,-8.014313,-47.286148,9.681063,34.123108
2025-08-07 11:00:00,-89.25,-18.0,-89.25,-18.0,225.60608,-5.4804535,-7.7255554,-47.543915,9.472042,35.351624
2025-08-07 12:00:00,-89.25,-18.0,-89.25,-18.0,223.06628,-5.54628,-7.5193024,-50.08371,9.343508,36.41269
2025-08-07 13:00:00,-89.25,-18.0,-89.25,-18.0,222.51186,-5.6755676,-7.4427795,-50.638138,9.359863,37.327713
2025-08-07 14:00:00,-89.25,-18.0,-89.25,-18.0,222.18916,-5.6266937,-7.2509155,-50.96083,9.177988,37.811386
2025-08-07 10:00:00,-89.25,-17.75,-89.25,-17.75,225.86775,-5.40152,-8.035797,-47.28224,9.682482,33.908295
2025-08-07 11:00:00,-89.25,-17.75,-89.25,-17.75,225.60608,-5.4511566,-7.74704,-47.543915,9.472684,35.131897
2025-08-07 12:00:00,-89.25,-17.75,-89.25,-17.75,223.06238,-5.5208893,-7.5407867,-50.087616,9.345784,36.20923
2025-08-07 13:00:00,-89.25,-17.75,-89.25,-17.75,222.51381,-5.650177,-7.466217,-50.636185,9.363167,37.117188
2025-08-07 14:00:00,-89.25,-17.75,-89.25,-17.75,222.18916,-5.601303,-7.2753296,-50.96083,9.181776,37.59282
2025-08-07 10:00:00,-89.0,-18.5,-89.0,-18.5,225.95955,-5.637848,-7.410797,-47.190445,9.311565,37.26248
2025-08-07 11:00:00,-89.0,-18.5,-89.0,-18.5,225.65686,-5.5761566,-7.1806335,-47.493134,9.09148,37.831314
2025-08-07 12:00:00,-89.0,-18.5,-89.0,-18.5,223.2284,-5.5853424,-6.9607086,-49.9216,8.924545,38.743896
2025-08-07 13:00:00,-89.0,-18.5,-89.0,-18.5,222.68178,-5.6892395,-6.901764,-50.468216,8.944372,39.49933
2025-08-07 14:00:00,-89.0,-18.5,-89.0,-18.5,222.36299,-5.6696625,-6.671814,-50.787003,8.7554655,40.35765
2025-08-07 10:00:00,-89.0,-18.25,-89.0,-18.25,225.9615,-5.608551,-7.440094,-47.18849,9.317234,37.01001
2025-08-07 11:00:00,-89.0,-18.25,-89.0,-18.25,225.6549,-5.548813,-7.2099304,-47.495087,9.097935,37.582123
2025-08-07 12:00:00,-89.0,-18.25,-89.0,-18.25,223.22644,-5.559952,-6.9900055,-49.923553,8.931586,38.499252
2025-08-07 13:00:00,-89.0,-18.25,-89.0,-18.25,222.68373,-5.665802,-6.930084,-50.466263,8.95139,39.26828
2025-08-07 14:00:00,-89.0,-18.25,-89.0,-18.25,222.36299,-5.648178,-6.7020874,-50.787003,8.764696,40.122482
2025-08-07 10:00:00,-89.0,-18.0,-89.0,-18.0,225.96541,-5.5694885,-7.469391,-47.184586,9.317243,36.709747
2025-08-07 11:00:00,-89.0,-18.0,-89.0,-18.0,225.65295,-5.5097504,-7.2392273,-47.49704,9.097459,37.274628
2025-08-07 12:00:00,-89.0,-18.0,-89.0,-18.0,223.22253,-5.5247955,-7.0212555,-49.92746,8.934282,38.198044
2025-08-07 13:00:00,-89.0,-18.0,-89.0,-18.0,222.68568,-5.6306458,-6.961334,-50.46431,8.953454,38.967514
2025-08-07 14:00:00,-89.0,-18.0,-89.0,-18.0,222.36299,-5.616928,-6.7333374,-50.787003,8.768564,39.834763
2025-08-07 10:00:00,-89.0,-17.75,-89.0,-17.75,225.96931,-5.530426,-7.4986877,-47.18068,9.317507,36.409485
2025-08-07 11:00:00,-89.0,-17.75,-89.0,-17.75,225.651,-5.472641,-7.268524,-47.498993,9.09842,36.97693
2025-08-07 12:00:00,-89.0,-17.75,-89.0,-17.75,223.21863,-5.487686,-7.0505524,-49.931366,8.934484,37.89485
2025-08-07 13:00:00,-89.0,-17.75,-89.0,-17.75,222.68764,-5.5954895,-6.992584,-50.462357,8.955766,38.666916
2025-08-07 14:00:00,-89.0,-17.75,-89.0,-17.75,222.36104,-5.583725,-6.765564,-50.788956,8.772163,39.533386
2025-08-07 10:00:00,-88.75,-18.5,-88.75,-18.5,226.07283,-5.6124573,-7.1471252,-47.077164,9.087413,38.141647
2025-08-07 11:00:00,-88.75,-18.5,-88.75,-18.5,225.7467,-5.4765472,-6.981415,-47.40329,8.873146,38.11229
2025-08-07 12:00:00,-88.75,-18.5,-88.75,-18.5,223.4159,-5.4290924,-6.7556305,-49.7341,8.666809,38.786743
2025-08-07 13:00:00,-88.75,-18.5,-88.75,-18.5,222.93568,-5.5173645,-6.683014,-50.21431,8.666256,39.542404
2025-08-07 14:00:00,-88.75,-18.5,-88.75,-18.5,222.58565,-5.5798187,-6.4432983,-50.564346,8.523524,40.892166
2025-08-07 10:00:00,-88.75,-18.25,-88.75,-18.25,226.07478,-5.58902,-7.1842346,-47.07521,9.102218,37.881348
2025-08-07 11:00:00,-88.75,-18.25,-88.75,-18.25,225.74475,-5.4531097,-7.018524,-47.405243,8.887974,37.845764
2025-08-07 12:00:00,-88.75,-18.25,-88.75,-18.25,223.41394,-5.407608,-6.7907867,-49.736053,8.680841,38.53087
2025-08-07 13:00:00,-88.75,-18.25,-88.75,-18.25,222.93959,-5.49588,-6.71817,-50.210403,8.679776,39.285294
